title,longitude,latitude,coord_type,view_count,going_count,gone_count,scene_layer,score,tags,desc,star,ak,geotable_id
中国地质博物馆,116.3787419,39.92978037,3,18142,58,64,6,0,yazhou zhongguo beijing 2001 7005 507,中国地质博物馆创建于1916年，是中国成立最早、目前亚洲规模最大的国家级地质学博物馆，在中外博物馆界久负盛名。中国地质博物馆以历史悠久、典藏量大、珍品率高、陈列精美、科研成果丰硕而闻名。中国地质博物馆不仅具备典藏、科学研究、社会教育三大传统功能，而且富有时代特色，融科普、教学、学术交流、观赏、休闲于一体，社会影响日益广泛。中国地质博物馆有世界最高的恐龙化石－巨型山东龙，以及周口店发掘出土的石器、石珠、骨针等都珍藏于此。这里的“宝石厅”和“史前生物厅”所展示的宝石世界、化石天地让人惊叹不已。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
秦行宫遗址,119.53661,39.82433166,3,18113,15,49,6,16,yazhou zhongguo hebei qinhuangdao beidaihe 2001 7001 504,秦行宫遗址（金山嘴古城遗址），位于秦皇岛市北戴河区金山嘴及其附近，面积6万平方米。1987-1991年进行挖掘。遗迹有建筑基址、窖穴、井、水管道、灶等。遗物有瓦当、水管、井圈、盆、鉴、甑、瓮、豆、罐、釜等。遗迹遗物都表明当年此曾有大型建筑群。据推测这里是公元前215年秦始皇东临“碣石”所在地，与绥中墙子里（即石碑地）同类遗存一样，为秦始皇东巡的行宫遗址。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
清水河老牛湾,111.4819425,39.95478146,3,18068,37,29,6,17,yazhou zhongguo neimenggu huhehaote 2001 7001 508,老牛湾，地处内蒙古清水河县单台子乡最南端，隔杨家川河与山西偏头关县黄龙池乡的楼圪蛋相望，隔黄河与准格尔旗魏家茆乡相望。是黄河、长城的唯一交汇处，老牛湾地处晋蒙边界黄河流域，具有典型的黄土高原地貌特征。该处有驰名的黄河大峡谷风光，有‘阎王鼻子’、‘舍身崖’、‘响声楼’、‘老牛湾堡’等风景古迹。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
东湖港,115.530778,39.67402512,3,17904,25,21,6,0,yazhou zhongguo beijing fangshan shidu  7001 7005 503,东湖港风景区位于北京房山世界地质公园十渡园区十五渡，与野三坡毗邻距市区106公里。景区内翠绿的檀林，蜿蜒的千年古藤遍布整个峡谷，蜿蜒小道曲折而上，潺潺小溪足下流淌，颇具诗意。奇特的“三叠瀑布”落差115米，自女儿泉急流直下，水雾随风飘落，如银河般挂在峭壁上。“华北第一梯”倚峭而建，有“登云梯而览群山”之势。这里以瀑高、潭多而享有盛名，素有“幽谷叠瀑、檀林氧吧”的美誉。另有夫妻峰、元阳峰、东湖巨佛、石刻画廊、嫦娥伴金蝉、观音洞等十余处景观。东湖港风景区是国家级AAAA级景区。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
海之韵公园,121.711467,38.90628011,3,17902,19,71,6,16,yazhou zhongguo liaoning dalian 2001 7005 507,海之韵公园原名东海公园，位于大连海滨风景区的最东部，占地450余公顷，距市中心10公里，两面临海，北与大连市中山区相接，西南部为棒棰岛景区。公园风光秀丽，景色旖旎，海岸线长达1200余米，是山峰、森林、碧海、草地等为主要自然景观的海滨公园。7.6公里长的游览路线上有两处精彩景点：一是左右盘旋跨山过岭的十八盘，景观奇特，居高临下，路面似银带飘向海滨，素有“海底大峡谷”之称；二是翻过十八盘之名叫“怪坡”的景点，那里汽车上坡与下坡呈反常状态，妙趣横生。此外，还有“海之韵广场”、仿古战舰等景观。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
宋庆龄渤海儿童世界,117.7178338,38.99528517,3,17852,7,13,6,14,yazhou zhongguo tianjin tanggu 2001 7001 507,宋庆龄渤海儿童世界位于塘沽区新港船闸路东侧，建于1988年，由宋庆龄基金会赞助，所以得名。这里风景秀丽，建筑别致，是集求知、娱乐、生活为一体的大型游乐场所。宋庆龄渤海儿童世界内的游艺、游乐设施分室内和室外两部分，主要包括智慧宫、海底探险、游艺室、游艺区等。智慧宫内有历史、自然两个博物馆，用模型、标本、图片、实物、录像展示中国悠久的历史和丰富的资源。“模拟海底探险”可乘坐模拟潜艇，进入“海底迷宫”，并通过电视看到海底的各种动、植物。位于二楼的游艺室有游艺机、健康球、电动玩具。室外游艺区有观光车、欢乐轮、毛虫小火车、旋转小蜜蜂、碰碰车等，以及脚踏船、碰碰船、游泳等水上项目。此外还有5座具有藏、苗、傣、朝鲜、高山族建筑特色的小别墅，既可食宿又可体味民族风情。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
戒台寺,116.0937621,39.87566307,3,17770,31,29,6,0,yazhou zhongguo beijing 2001 3022 7005 504,这里的天下第一戒坛，授以佛门最高戒律-菩提戒。来到这里，早观日出、晚观日落、夜观北京城及灯火。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
泥人张美术馆,117.1988027,39.1506437,3,17695,11,118,6,12,yazhou zhongguo tianjin 2001 505,由泥人张世家后代集资兴建的民办美术馆，其中收藏了泥人张世家六代传人的优秀作品三百余套，目前陈列的有其中的近百件优秀作品。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
大连自然博物馆,121.567794,38.87688109,3,17674,18,56,6,9,yazhou zhongguo liaoning dalian 2001 505,大连自然博物馆的前身是日本侵占东北以后，由日本“南满洲铁道株式会社”于1907年创办的“地质调查所”。1923年调查所大量收集东北各地自然标本和资料后，增设了陈列室，主要展示岩矿和部分古生物标本，并注明标本的产地、藏量、开采价值和用途等，只供日本少数上层人物观赏研究。1995年为实施科教兴市战略，保护自然文化遗产，市委、市政府决定移址建新馆。1998年10月，新馆建成并对外开放。新馆坐落于风景秀丽的黑石礁海滨，建筑面积15000平方米，三面环海，礁石环绕。新馆建筑为典型的现代欧式风格，蓝色的屋顶与碧海、蓝天、白云相互辉映，景色怡人。馆内现收藏各种动植物、古生物及岩矿标本10万余件，其中大型海洋哺乳动物标本是我馆的突出特色。馆内现开设地球、恐龙、海洋生物、东北森林动物、湿地、物种多样性等11个展厅。展厅内的触摸式多媒体计算机、大屏幕彩电以及中央空调、楼宇自控、保安监控等高科技硬件设备，给观众创造了一个方便舒适的欣赏环境。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
皇后镇休闲度假村,116.584536,40.53893804,3,17637,12,15,6,0,yazhou zhongguo beijing  508,玻璃式的观景窗、观景台，童话般的风格似乎有点儿不太真实，慵懒地蜷缩一角，或读书，或远眺，无论怎样，身上总能留下阳光的味道。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
孤山寨,115.6338683,39.64262421,3,17463,15,21,6,0,yazhou zhongguo beijing fangshan shidu  7001 7003 7006 7005 503,十渡风景区内最著名的一条大峡谷，两侧山峰林立，怪石嶙峋。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
红海,122.134091,40.248093,3,17360,23,32,6,17,yazhou zhongguo liaoning yingkou 2001 7001 508,位于营口开发区红海办事处南部，北接月牙湾海滨，南临仙人岛旅游区，海岸线长347公里，该区域水清沙净，沙滩细软宽阔，沿岸植被保护较好，是一处环境优美独特的海滨，具有较高的观赏游憩价值。现规划开发为以海滨为主的观光、度假、疗养、休闲娱乐旅游胜地。近几年来，省内外有很多游客前来观光旅游，知名度不断提高，来自沈阳、鞍山等辽宁游客有很大比重，全年都可旅游。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
景忠山,118.209056,40.20145903,3,17255,35,34,6,11,yazhou zhongguo hebei tangshan 2001 1017 7005 503,整体感觉很好，门票便宜，适合自驾游，而且景区内卫生很好。山上古岩峥嵘。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
张学良故居,117.208314,39.1297501,3,17235,17,51,6,14,yazhou zhongguo tianjin 2001 504,奉系军阀张作霖及其子张学良将军的官邸和寓所，有前后两幢砖木结构楼房，建筑造型豪华、美观、大方。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
张壁古堡,111.9802388,36.9679824,3,17219,24,32,6,21,yazhou zhongguo shanxi jinzhong jiexiu 2001 7001 7005 504,美丽的张壁古堡，有着令人感慨万千的伟大古人，赞不绝口的质朴民风。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
宁武,112.304496,39.00147411,3,17135,41,50,4,0,yazhou zhongguo shanxi shanxixinzhou 2001 501,宁武县是中国山西省忻州市所辖的一个县。境北以内长城为边，与朔州相邻；西北以黄花岭为界，与神池县接壤；西南以荷叶坪山、芦芽山为屏，与五寨、岢岚相望；南部与静乐县相衔；东南以云中山与忻州分界；东部与原平市连通。由于古宁武城酷似一只展翅欲飞的凤凰，故又称“凤凰城”。宁武是座关城，历史悠久，古迹名胜甚多，旅游资源得天独厚，素有黄土高原上绿色明珠之称，境内山、水、关、林、洞、谷、石、瀑、寺、甸、草、湖、泉、谷、庙等自然、人文景观独具特色，积淀着深厚的历史文化，折射出灿烂的汾河文明，旅游资源品种之多、密集度之高都是全国少有的。,3,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
马鞍山,118.801447,41.874095,3,17095,6,13,6,21,yazhou zhongguo neimenggu chifeng 2001 7001 503,马鞍山国家森林公园位于内蒙古自治区赤峰市喀喇沁旗锦山镇东南5公里处，属喀喇沁王府的家庙，距赤峰市区50公里，总面积24平方公里。辽代称此山为“马盂山”，因马盂（鸡冠壶）与马鞍山形似，又称“马鞍山”。又有“塞北小黄山”之美称。马鞍山环境幽雅，森林茂密，古松、奇峰、云海、清泉堪称“四绝”。山峦叠翠，松涛阵阵，千年古松，挂于悬崖，立于谷中。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
蒲松龄故居,118.0153508,36.6366118,3,16994,20,36,6,24,yazhou zhongguo shandong zibo 2001 7001 7005 504,导游讲解的非常好。既能看到好的风景，又能感受蒲松龄的文化。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
唐山抗震纪念馆,118.1875532,39.63063079,3,16972,11,60,6,19,yazhou zhongguo hebei tangshan 2001 7001 505,唐山抗震纪念馆通过场景复原、大型浮雕、艺术造型等手段全面展示历史，唐山抗震纪念碑则用浮雕记载了当时抗震救灾的事迹。历史将永远铭记着这一时刻：1976年7月28日。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
天津大学,117.181503,39.11487709,3,16855,38,118,6,21,yazhou zhongguo tianjin 2001 7001 504,中国第一所现代大学，1959年中央首批确定的16所全国重点大学之一。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
五爷庙,113.6042063,39.01353004,3,16774,10,20,6,29,yazhou zhongguo shanxi shanxixinzhou wutaishan 2001 7001 504,坐北向南这座建筑便是大名鼎鼎的五龙王殿，人们通称五爷庙。五爷庙创建于清代，民国年间重修时，增建了殿外前庭。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
万鸟岛,120.7522541,37.83348551,3,16720,15,25,6,23,yazhou zhongguo shandong yantai changdao 2001 7001 502,每当有船只驶向这里，万千只海鸥展翅飞翔，洁白的羽毛霎时便遮住了天空，盖满了海面，船儿像在云朵里行驶。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
仰天山,118.295739,36.46874688,3,16624,17,26,6,24,yazhou zhongguo shandong weifang weifangqingzhou 2001 1017 7001 7005 503,植被覆盖率很高，服务不错，而且地下溶洞也很好。景区内空气清新。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
洋信鳄鱼园,121.591529,38.884707,3,16475,15,30,6,0,yazhou zhongguo liaoning dalian 2001 507,洋信鳄鱼园是一个集鳄鱼养殖、观赏、表演、餐饮于一体的新景点。洋信鳄鱼园是全世界种类最齐全、节目最丰富的鳄鱼中心。有来自南非比利陀利亚的尼罗鳄，来自美国佛罗里达洲的美洲鳄，来自泰国北榄鳄鱼湖的湾鳄，还有从安徽宣州引进、经长期驯化的扬子鳄。园内建设呈现原始质朴风格，弥漫着热带雨林神秘浪漫气息，是休闲度假、旅游观光的上佳去处。　　,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
九顶塔,117.14183,36.42691792,3,16447,23,31,6,14,yazhou zhongguo shandong jinan 2001 7005 508,九顶塔位于济南城南金舆谷西北白虎山坡下。因其塔身雕有龙虎而得名。建于唐宋时期。九顶塔位于灵鹫山九塔寺内，建于唐代，高13.3米，基呈八角形，单层砖塔，为水磨对缝砌筑而成。檐叠涩向外挑出17层，又叠收进16层，基、身、檐均呈凹形曲线，异常柔和。塔的刹部结构处理奇异，在塔檐上端各隅角处，筑有方形3层小塔8座，高2.84米，中央筑有中心塔，高5.33米，形塔林式塔顶，故名九顶塔。塔身南面距地高3.1米处，辟一拱门，内为佛室，室内雕一佛工罗汉，并有残存壁画。该塔造型华美，国内罕见，日本出版《世界美术全集》称该塔：“匠意纵横，构筑奇异，其它无能及”。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
九龙大峡谷,117.458779,36.44054791,3,16427,37,65,6,39,yazhou zhongguo shandong shandonglaiwu 2001 1012 7001 508,“养在深闺人未识”的九龙大峡谷堪称莱芜北部旅游风景线上的奇葩。九龙大峡谷是一条跨越槐树乡莱城区大王庄镇、鹿野乡、大一条总长约20多公里的大峡谷，因九曲十八弯而得名。在大峡谷深处，完整地保存着原始的自然风光。在这条大峡谷中，最有代表性，景点最多的要数起自“黑龙潭”上溯至“壶口瀑布”的一段，是九龙大峡谷的精华之所在。　,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
双龙峡,115.7234168,39.95988554,3,16341,29,56,6,0,yazhou zhongguo beijing 2001 507,双龙峡位于门头沟区斋堂镇火村南2.5公里的青山翠谷之中。其主要景点有：十里溪流、百潭瀑布、千亩杏园、万倾林海、青山翠谷、世外桃源、苍山如海，峰峦魏峨峻秀，被誉为京西“小九寨”。景区内水资源丰富，有29米以上的大瀑布两个，10米以下的小瀑布近百个。在这里，不仅能体验到惊险刺激的原始森林登山探险，还可以乘坐独特的森林小火车行驶于山间，令人流连忘返。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
怪楼,119.504789,39.83212609,3,16278,16,33,6,0,yazhou zhongguo hebei qinhuangdao beidaihe guailouqiyuan  504,怪楼奇园位于北戴河海滨联峰路上，园名是我国著名漫画家华君武所题，它是根据闻名遐迩的北戴河海滨东山园艺场院内的老怪楼的建筑风格兴建的，占地110.8亩，楼的建筑面积999平方米，承历史之精华博彩园内外景点之长处，结合奇与怪的新构思，共设置奇景、怪景99处。怪楼内山石瀑布，楼道索桥，多门多屋，真假难辨；人身怪兽，天外来客，巨石灯罩，美人戏水；水晶宫晶莹剔透；镜中有缘，倒行逆施……，真的是令人不可思议；奇园中青松翠柏、绿树成荫、百花齐放、百鸟争鸣、叠水涌泉、暗道通幽……都会使您感到奇趣横生。在这个迷幻多彩的世界里，亦真亦幻的感觉时刻伴随着您，仿佛置身在多姿多彩的童画世界，您会童趣大发，乐不思归。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
日月潭,120.901564,23.863183,3,39036536,175,2384,5,40,yazhou zhongguo taiwan nantou 2001 1009 4003 2108 4004 4005 4006 4007 7001 7003 7006 7005 503,潭水清澈晶莹，而且湖面辽阔。其实日月潭最美的地方叫水社坝，清爽宜人。,4,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
普陀山,122.38611,29.98092397,3,21211898,1409,7238,5,40,yazhou zhongguo zhejiang zhoushan 3014 3022 3032 2001 1017 4021 4023 6012 4017 6010 4018 6006 4019 6004 4002 4003 4004 4005 4006 4007 4022 4008 4010 4011 4012 4014 4015 4016 6018 1004 3018 2113 4009 3029 3031 4027 6008 4001 7001 7003 7006 7005 503,普陀山香火真的很旺盛，南海观音比较宏伟，而且寺庙给人的感觉也很好。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
厦门,118.093537,24.491862,3,11793714,11756,22102,4,37,yazhou zhongguo fujian 3003 3005 3009 3021 3026 3029 3032 4020 4005 4003 4004 4006 4009 4010 4011 4013 4015 4019 4022 4023 4026 2001 1001 1005 4027 6012 4017 4018 6004 4001 4002 4007 4008 4012 4014 4016 1021 3007 3024 3013 1004 3010 3001 3002 3018 2115 3004 3006 3025 3030 3031 4021 500,厦门适合无主题的城市徒步，路旁群魔乱舞的电线大概是想梳理一座城的乐谱，用一种小资的情怀来邂逅一只猫狗。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
北京,116.393525,39.969654,3,10609922,8705,50363,4,32,yazhou zhongguo 3004 3008 3009 3010 3023 3025 3026 3027 3032 4001 4010 4011 4015 4022 4023 2001 1001 1018 4021 4027 6012 4017 4018 6006 4019 4002 4003 4004 4005 4006 4007 4008 4012 4013 4014 4016 3006 3030 3007 3021 3013 3003 3018 4009 3031 3002 3012 3029 2002 500,表面上它是现代大都会，但内心却有抹不去的古朴和怀旧。闲庭信步在逐渐少去的胡同里，走进那热气腾腾的涮肉店，那才是真正的北京。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
九寨沟,103.928015,33.27145313,3,9813310,9389,10946,5,40,yazhou zhongguo sichuan aba 3005 3008 3013 4008 4010 4011 4015 4022 4023 2001 1007 1009 1012 4027 4017 4018 4019 4001 4003 4004 4005 4006 4007 4012 4014 4016 3007 3003 3009 3001 3002 3018 2111 4009 3004 3006 3017 3029 3031 7001 7003 7006 7005 503,九寨沟，因沟内有九个藏族寨子而得名。中国最美的水景，美丽的童话世界。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
上海,121.474101,31.2378,3,9326140,6903,44538,4,31,yazhou zhongguo 3003 3006 3009 3010 3025 3026 3029 3030 3032 4020 4005 4003 4004 4006 4010 4011 4014 4015 4016 4022 4023 4026 2001 1001 1005 1018 6012 4017 4018 4001 4002 4007 4008 4012 3004 3023 3024 3018 3008 3013 3007 4009 3002 4013 4019 4021 4027 500,古老斑驳的石库门，高脚杯、咖啡吧和老唱片里都流淌着香艳的上海情，去看看小洋楼的小资情调，再品品地道上海菜中的上海味道。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
杭州,120.18603,30.226796,3,8621144,6901,32381,4,33,yazhou zhongguo zhejiang 3002 3003 3004 3005 3006 3009 3021 3023 3025 3026 3029 3032 4020 4005 4003 4004 4013 4019 4026 2001 1001 4023 4027 6012 4017 4018 4022 4001 4002 4006 4007 4008 4010 4011 4012 4014 4015 4016 3010 3024 3016 3008 3013 3007 3001 3018 2113 4009 3030 3031 4021 6010 6006 500,杭州享“人间天堂”美誉，西湖、朦胧烟雨、龙井茶香……将温婉的江南展现在你面前。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
青岛,120.323882,36.076935,3,8559045,8947,23013,4,27,yazhou zhongguo shandong 3002 3003 3005 3006 3029 3032 4007 4008 4014 2001 1001 1005 1018 4021 4023 4027 4017 6010 4018 6006 4019 4001 4002 4003 4004 4005 4006 4022 4010 4011 4015 4016 3004 3023 3018 3008 3013 1004 3007 3010 3009 3001 3021 3031 6012 6008 6004 500,黄海之滨的明珠，万国建筑的经典，啤酒飘香的名城，对外开放的热土。而唯有来青岛了，你才知道什么是“红瓦绿树，碧海蓝天”。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
西安,108.894457,34.289254,3,8327928,7773,23079,4,40,yazhou zhongguo shaanxi 3003 3005 3008 3009 3010 3023 3025 3026 3029 3032 4020 4005 4003 4004 4006 4010 4011 4013 4015 4019 4023 2001 1001 1018 4021 4022 4027 6012 4017 6010 4018 6006 6004 4001 4002 4007 4008 4012 4014 4016 1021 3004 3024 3018 3013 3007 3001 3002 4009 3006 3031 500,有历史感的古城墙和兵马俑，绝对让你大饱口福的各色美食。滚滚红尘帝王都，悠悠岁月百姓城。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
南京,118.795896,32.065804,3,7760296,6015,26922,4,40,yazhou zhongguo jiangsu 3003 3015 3023 3029 3032 4020 4005 4003 4004 4010 4011 4013 4015 4019 4022 4023 2001 1001 4021 6012 4017 4018 6004 4001 4002 4006 4007 4008 4012 4014 4016 3025 3016 3008 3013 3007 3010 3009 3001 3002 3018 2114 4009 3031 4027 500,传奇与典故，写下南京的沧桑；江河与湖泊，铸就南京的魂魄。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
成都,104.059299,30.674476,3,7700961,6019,22128,4,37,yazhou zhongguo sichuan 3003 3005 3006 3009 3019 3021 3026 3029 3030 3032 4020 4005 4003 4004 4006 4010 4011 4013 4015 4019 4022 4023 4026 2001 1018 6012 4017 4018 6004 4001 4002 4007 4008 4012 4014 4016 1021 3025 3010 3023 3018 3008 3013 3007 3001 3002 2111 4009 3004 3031 1001 4021 4027 500,一座来了就不想走的城市，一个让时间慢下来的“休闲之都”。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
三亚,109.512997,18.258051,3,7604036,6327,16445,4,40,yazhou zhongguo hainan 3001 3002 3011 3027 3028 3030 3032 4001 4002 4012 4016 4017 4018 4019 4026 2001 1005 4021 4023 4022 6004 4003 4004 4005 4006 4007 4008 4010 4011 1001 4014 4015 1021 3010 3016 1004 3007 3003 3009 3018 2119 3031 4013 4027 6012 500,晒太阳，吃海鲜，与椰林树影为伴，在碧海蓝天下尽情放松，来这儿寻找梦想中的度假天堂。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
丽江,100.230203,26.887725,3,7491312,9875,17134,4,40,yazhou zhongguo yunnan 3001 3002 3004 3005 3006 3013 3026 3030 4020 4005 4001 4003 4004 4006 4007 4008 4010 4011 4012 4013 4014 4015 4016 4019 4022 4023 4024 4025 4026 2001 1001 1002 1018 1020 4021 6012 4017 4018 6006 6004 3003 3029 3016 3021 3018 3007 3010 3009 4009 3008 3020 3031 4002 4027 501,我们来丽江，遇见自己，遗忘过往，漫步古城感受闲适光阴里的一花一木，让午后的一米阳光一下子照进心中最柔软的地方。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
乌镇,120.494443,30.75469684,3,6808875,9212,14379,5,31,yazhou zhongguo zhejiang jiaxing 3002 3004 3005 3006 3032 4020 4005 4003 4004 4006 4010 4011 4013 4015 4019 4022 4023 2001 1002 4021 4027 4017 4018 6008 6004 4001 4002 4007 4008 4014 4016 3023 3021 3007 3010 3003 3001 3018 2113 4009 3008 3009 3029 3031 7001 7003 7006 7005 501,环境很好，而且里面的东西也不贵，西栅比东栅好玩，是很真实的地方。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
苏州,120.587712,31.307621,3,6758733,4775,24831,4,37,yazhou zhongguo jiangsu 3002 3003 3029 3032 4003 4004 4013 4019 2001 1001 4021 4023 4027 6012 4017 4018 4022 6004 4001 4006 4007 4008 4010 4011 4012 4014 4015 4016 3015 3025 3023 3013 3007 3010 3009 3018 2114 4009 3006 3031 4005 6010 6006 500,撑着油纸伞，听婉转深巷传来评弹，那踮脚走在雨中的女子，咿咿呀呀的哼唱，在这找回江南苏州最初的记忆。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
鼓浪屿,118.073486,24.452265,3,6557174,7602,16808,5,32,yazhou zhongguo fujian xiamen 3002 3004 2001 4021 4023 6012 4017 4018 4019 6004 4001 4002 4003 4004 4005 4006 4007 4022 4008 4009 4010 4011 4012 4013 4014 4015 4016 3006 3030 3001 3016 3003 2115 4027 6010 6006 6008 3031 7001 7003 7006 7005 502,万国建筑博览，音乐之岛，小资清新情调在此海上花园弥漫。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
香港,114.201072,22.367402,3,6210481,6184,21683,4,19,yazhou zhongguo 3002 3006 3009 3010 3025 3026 3027 3028 3030 3032 4020 4001 4002 4009 4010 4011 4012 4014 4015 4016 4017 4018 4022 4023 2001 1001 1005 1018 1021 4021 4003 4004 4005 4006 4008 6018 3023 3001 3008 3013 3003 2108 3004 3029 4013 4019 4027 3031 500,购物与美食、游乐场与自由港，潮流和传统交融在这里，它是东西方文化碰撞出的小世界。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
广州,113.244409,23.150889,3,5442846,2932,22787,4,37,yazhou zhongguo guangdong 3003 3009 3010 3026 4001 4010 4011 4012 4014 4015 4016 2001 1001 1005 1018 4023 4017 4018 4019 6004 4022 4002 4003 4004 4005 4006 4007 4008 3015 3030 3025 3007 3029 3023 3024 3016 3021 3018 3008 3013 3001 3002 4009 4013 4021 4027 6012 6010 6006 6008 500,铺天盖地的粤语、大街小巷的鲜花、美味的粥品靓汤，让现代化的广州，仍保留着市井气息，漫步街头，各色靓仔靓女定会吸引你的眼球。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
重庆,106.551332,29.572504,3,5348022,3018,19094,4,7,yazhou zhongguo 3026 3029 3032 4026 2001 1001 1020 4021 4023 6012 4017 4018 4019 6004 4001 4002 4003 4004 4006 4007 4022 4008 4010 4011 4012 4013 4014 4015 4016 1021 3030 3010 3003 3013 3007 3009 3001 3002 3018 4009 3031 4027 6010 6006 6008 4005 500,它依山建筑是“山城”，它云轻雾重是“雾都”，它夏长酷热是“火炉”。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
天津,117.203914,39.12378,3,5082202,3897,25085,4,8,yazhou zhongguo 3003 3029 3032 4020 4014 4015 4016 4017 4018 4019 4022 4023 4024 4025 4026 2001 1001 1005 1018 4021 6012 6004 4001 4002 4003 4004 4005 4006 4007 4008 4010 4011 4012 4013 3025 3004 3021 3013 3010 3009 3001 3002 3018 4009 3008 3031 4027 500,海河之畔的一颗渤海明珠，这座中国北方第一大港口，既带有西方殖民时代的烙印、又饱含传统的中华民俗。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
云南,102.687591,25.048715,3,4688021,7044,15735,3,2,yazhou zhongguo 3004 3005 3008 3027 3032 4020 4005 4002 4003 4004 4007 4014 4019 2001 1018 1019 1020 4021 4023 6012 4017 4018 4022 6004 4012 4016 1021 3030 3013 3003 3001 3002 3009 3006 3007 3017 3018 3020 3024 3029 3031 4006 4008 4013 4027 6010 6006 500,这里的山，云梦萦绕；这里的水，满江春意；这里的花，争相竞艳。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
桂林,110.29254,25.284335,3,4653089,4327,14077,4,40,yazhou zhongguo guangxi 3002 3003 3005 3009 3013 3016 3026 3027 3029 3030 3032 4020 4005 4003 4006 4007 4008 4010 4013 4014 4015 4019 4022 4023 4025 4026 2001 1011 4021 4027 6012 4017 6010 4018 6006 6004 4001 4002 4011 4012 4016 3023 3018 3007 3010 3001 2117 4009 3004 3006 3008 3020 3021 3031 4004 1001 500,举世闻名的旅游城市，甲天下的山水勾勒出一幅唯美的中国画卷，乘一叶竹筏漂荡于漓江之上，犹如置身百里画廊，充满着诗情画意。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
黄山,118.176016,30.122262,3,4604245,5102,12454,5,40,yazhou zhongguo anhui huangshanshi 3003 3014 3018 3029 3033 4020 4004 4006 4007 4008 4014 4015 4016 4017 4018 4019 4022 4023 4024 4025 4026 2001 1017 1018 1020 4021 6012 6004 4001 4002 4003 4010 4011 4012 3015 3004 3016 3013 3007 3002 4009 3008 3031 4005 4013 4027 1001 7001 7003 7006 7005 503,“五岳归来不看山黄山归来不看岳”已经是对黄山最好的诠释!,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
凤凰,109.607088,27.95330201,3,4535969,7755,10464,5,40,yazhou zhongguo hunan xiangxi 3002 3005 3006 3013 3030 3032 4013 4015 4019 4026 2001 1002 4021 4023 4027 4017 4018 4022 6008 6004 4001 4003 4004 4005 4006 4007 4008 4010 4011 4014 4016 3024 3016 3018 3007 3010 3003 3001 3009 2120 4009 3004 3008 3031 6012 6010 6006 7001 7003 7006 7005 501,因沈从文的小说《边城》而闻名，古城中的吊脚楼沿沱江而建。,5,Ow5fqi6DQXmgD5PGSB7QBdHF,106996
